Word,Score
advised,16.688556430287697
administered,16.688556430287697
picked,16.688556430287697
hindered,16.688556430287697
hung,16.688556430287697
possessed,16.688556430287697
predicted,16.688556430287697
embraced,16.688556430287697
restored,16.688556430287697
provided,16.68843426387335
followed,16.688276119685977
directed,16.68826915190441
failed,16.68821724644323
gained,16.688177862110862
turned,16.68806403013854
partnered,16.687763357751567
settled,16.687687132497423
aided,16.687232267826268
disbanded,16.687232267826268
attacked,16.68678471158254
opened,16.68662817717434
concluded,16.686580469861774
assisted,16.686580469861774
prevented,16.686570425811162
sixth,16.686174867048205
rejected,16.685629124082922
announced,16.68557186969902
consolidated,16.685350180818904
survived,16.685350180818904
supplied,16.68496418619994
renamed,16.684750621470585
ordered,16.684520851135044
donated,16.684399549366695
founded,16.684263423565966
changed,16.68423686991953
occured,16.684171519204355
revealed,16.68383835504492
flee,16.683314227113726
clean,16.68199509032231
ratified,16.681880136589083
condemned,16.681880136589083
motivated,16.681880136589083
served,16.681438147419954
declared,16.68141632011983
debuted,16.681271685150463
proclaimed,16.681271685150463
gates,16.680722762131392
sued,16.68046948380784
australian,16.680314328912207
opposed,16.68021997374013
replaced,16.679928220142166
agreed,16.679849601722026
ran,16.679268880983898
archaic,16.67891720324259
clinical,16.67891720324259
academy,16.67845219047833
looked,16.67834621433043
aired,16.678260121345048
portrayed,16.678260121345048
seized,16.678260121345048
lost,16.67758583871636
continuum,16.677505840907696
hosted,16.677238882236608
global,16.676133255330782
southwestern,16.675972093282205
decreased,16.675897267537543
eighth,16.67520444714288
fit,16.67473758566455
declined,16.674590167971438
brought,16.674208731406818
postal,16.67316574932676
hated,16.67283977771276
gathering,16.67245334289913
asked,16.672105753419885
attempted,16.672105753419885
questioned,16.671440516205827
arctic,16.66998004800648
violated,16.669371028698848
theological,16.6688910811303
semitic,16.6688910811303
pushed,16.66837746183057
demonstrated,16.66837746183057
watched,16.66779441908676
attain,16.667503665050923
caused,16.667462277522457
dominated,16.665558633206278
tasked,16.665558633206278
invaded,16.66546704172226
told,16.66514601751323
kept,16.664890815221973
midtown,16.66365968537927
dynamic,16.66296287447564
reached,16.6611087432703
genomes,16.66073650223561
acknowledged,16.66059895867354
earned,16.66059895867354
enabled,16.660227557370874
backed,16.660227557370874
popularized,16.660227557370874
collaborated,16.660227557370874
suggested,16.660227557370874
feared,16.660227557370874
swedish,16.659047351373744
diverge,16.658694672495134
pliny,16.657562018255803
argue,16.65695734161613
coined,16.65685809280472
printing,16.65657782834727
enjoyed,16.656418207166716
won,16.65443908001539
non,16.653065158216073
crimean,16.65258639037254
leibniz,16.652550213751752
dropped,16.65222595687571
beyonce,16.65148793006813
marvel,16.651189348180132
official,16.65118883045163
revived,16.649834317995932
commuted,16.649834317995932
instituted,16.649834317995932
negotiated,16.649834317995932
arabic,16.64900430603689
raise,16.64811234400345
bought,16.64811082211637
bay,16.647930276009454
environmental,16.647476822901442
inaugurated,16.647212169401374
headed,16.647212169401374
pioneered,16.647212169401374
claimed,16.647097432421504
sparked,16.64645823251426
expanded,16.646032003302064
passed,16.645507869032905
11th,16.64510535195806
surpassed,16.644928299581927
advocated,16.643636699020796
erected,16.64115008952919
coated,16.640966147788042
frankish,16.639909663212954
lunar,16.639909663212954
hellenistic,16.639909663212954
played,16.639907207174964
suffered,16.63938355164654
requested,16.63938355164654
sr,16.639331085031642
ruled,16.638695929413075
phenomena,16.63851285562909
decided,16.63845667891304
avoided,16.638157999837677
abolished,16.636885007192298
costa,16.636038171051226
admitted,16.635732913067976
indicated,16.635732913067976
complete,16.635622357494707
medieval,16.635425419796604
assume,16.63514146447303
kent,16.63448659165323
german,16.63425847941462
portray,16.634195027543413
midna,16.633719956313524
current,16.63319038822777
introduce,16.632862764786978
existed,16.632268477319165
accompanied,16.632046409646506
dismissed,16.632046409646506
discuss,16.630454119847222
resign,16.629856665949227
intermediate,16.62973747788147
conducted,16.629379601907402
proved,16.628710661933173
initiated,16.628305475836022
received,16.62808334109522
atkins,16.62692398693501
invented,16.6265274882593
purchased,16.62614509513
praised,16.625159136885518
resist,16.6247298233657
burn,16.6247298233657
performed,16.624708482626072
cubism,16.62412945677962
portable,16.624086255572657
heian,16.624086255572657
8th,16.623764458938016
overthrow,16.62331188675573
pursue,16.623162162699725
govern,16.62314875786063
painted,16.623018517444464
evolved,16.62221783348921
combine,16.622166857599705
super,16.621937531492634
strategic,16.62150053787716
flourish,16.62070124744787
fulfill,16.62070124744787
wireless,16.620637005815404
peripheral,16.620637005815404
acquired,16.62042894125579
cups,16.61964191175084
awards,16.618923931286794
near,16.618650307721893
economics,16.618564799405267
returned,16.618090829806228
argued,16.618090829806228
remained,16.618090829806228
villa,16.617474502325678
increased,16.61733680058476
ma,16.616342763305006
hot,16.615523844704256
up,16.615333357114125
fc,16.61419001008258
bible,16.6131721503392
colonized,16.61288292287614
retained,16.61288292287614
referenced,16.61288292287614
imposed,16.61288292287614
strengthened,16.61288292287614
contained,16.61288292287614
positioned,16.61288292287614
cypriot,16.61256506574746
wells,16.609402920615562
present,16.609026366236026
shifted,16.607622296115373
free,16.60630531177442
announce,16.605237740758007
big,16.604673906263155
arise,16.604608464212603
disappeared,16.604178320545792
vietnamese,16.603805837082085
sought,16.60246595545844
holy,16.60168010515314
fought,16.60058112030969
ashkenazi,16.60047932388843
secret,16.60032329956152
started,16.59736964401504
instructed,16.59736964401504
investigated,16.596902073450142
inspired,16.596148561808533
confirmed,16.595744577900074
handled,16.595744577900074
judaism,16.595251682857754
signed,16.594875278224286
shoot,16.59464378042854
imply,16.594556484013694
queens,16.594282239648066
crossing,16.592930524588564
carried,16.592843138068496
industrial,16.59239616711387
pictures,16.592027449021778
explained,16.59099136442292
competed,16.59067557646844
assumed,16.589931429972353
swiss,16.589624192686834
permanent,16.588531992489614
elementary,16.588118875917527
managed,16.58747215091539
defended,16.587374120047933
downstream,16.586993194713713
porter,16.586248780613392
r&b,16.586248780613392
isle,16.586248780613392
jubilee,16.586248780613392
compass,16.586248780613392
retail,16.586106866056923
dissolved,16.5860347004289
radical,16.584993761181718
bombed,16.58261293865283
sponsored,16.58261293865283
reported,16.580797295517478
criticized,16.57980582956224
marry,16.57979452133698
designed,16.579327405778717
emphasized,16.57819902018636
belonged,16.57766069123863
experimented,16.57766069123863
crossed,16.57766069123863
benefited,16.57766069123863
bengal,16.577455441311052
meant,16.57734659159455
buy,16.577142791886
shortened,16.577043381640475
remote,16.57692668959399
municipal,16.57692668959399
cite,16.576293096906284
discovered,16.57562952486843
static,16.57482079410353
researched,16.5722924503402
consecrated,16.5722924503402
mandated,16.5722924503402
proposed,16.57159028513587
polar,16.57047222365192
enable,16.569509407818455
armenian,16.568476336127368
stopped,16.568242931165123
turkey,16.56791578401228
second,16.566466533236767
replace,16.565575182368104
provide,16.565538701809196
believed,16.564421991087922
invited,16.563991950710257
suspected,16.563991950710257
constantine,16.563714026764153
inductive,16.56315716048469
cuban,16.562548265159684
statistical,16.562548265159684
alaskan,16.562548265159684
powered,16.559933736802865
naval,16.55920050424917
sailed,16.559126439142663
relied,16.559126439142663
effected,16.558444074856826
bostons,16.558408544176416
invent,16.557902255378764
voted,16.557141553953276
launched,16.557038296289434
worked,16.556894489201202
retire,16.555806131461726
denied,16.55517711369092
iso,16.55495949005943
encode,16.55454553961422
foreign,16.554254761676837
allowed,16.553349527631678
referred,16.55325272686619
loose,16.552412167137682
laden,16.552132047479652
special,16.55171918801482
repealed,16.551499758262004
avenue,16.549556853604216
incorporated,16.549495516326445
accomplished,16.54751156207696
emitted,16.54751156207696
termed,16.54751156207696
shell,16.54698718639973
starred,16.546624716069722
saturday,16.54531602588369
slav,16.54531602588369
scout,16.54531602588369
electro,16.54531602588369
iberia,16.54531602588369
contributed,16.545165308962524
demonstrate,16.543947840962044
average,16.543643728365645
hang,16.54282541381762
leaked,16.542565703655733
talked,16.542565703655733
emerged,16.541793572937898
traveled,16.541793572937898
formed,16.541579502698802
convince,16.540569574836752
hindu,16.540450845067628
territorial,16.53970323233525
prussian,16.53970323233525
described,16.53966870861772
deemed,16.538992863936564
faced,16.538992863936564
alleged,16.53805715186609
shared,16.536511912002616
crowned,16.53586788367509
adopted,16.53462824625127
metropolitan,16.533421900312845
electric,16.532632509665646
demolished,16.530663484614504
theorized,16.530663484614504
filed,16.530663484614504
marketed,16.530663484614504
athletic,16.52997785119021
affiliated,16.528998899163597
rare,16.528366449106368
separated,16.527794799493545
independent,16.527790950744397
controlled,16.52628588316733
distinguish,16.524882752906574
npo,16.52349081442852
made,16.52281221365596
oral,16.522379011049956
graduated,16.520480180728796
laid,16.520276390781625
joined,16.518639546107178
baroque,16.518239202184944
ill,16.51817380277524
challenged,16.517884669967792
prince,16.517790192018737
tried,16.517374383146986
correct,16.516297309358492
5th,16.514086103175785
engineered,16.51406284284876
gathered,16.51406284284876
lifted,16.51406284284876
march,16.51202143636917
historic,16.511273297246547
migrated,16.51054713112914
dissolve,16.51052548001111
smyth,16.510107432547535
the,16.510107432547535
coating,16.510058400533897
transformed,16.509930007304895
know,16.509470800914663
created,16.508804316353892
defeated,16.507735110804532
prohibited,16.506983148627036
ended,16.506614926529263
arts,16.50556022716331
saint,16.504991146627365
italian,16.50450507160523
drinking,16.503517357985956
impacted,16.50306120382708
kermes,16.502517684555265
sure,16.502398046827476
crude,16.502274514540144
migratory,16.502274514540144
comprised,16.50211581877049
nations,16.500669949564163
relocated,16.500569947063077
favored,16.500569947063077
separate,16.50022104426033
lived,16.499910085144105
foster,16.499332007531866
infectious,16.49786579079386
silent,16.49786579079386
inner,16.49786579079386
unitary,16.49786579079386
marian,16.49786579079386
qing,16.497279361330595
expressed,16.496620888364575
converted,16.496620888364575
dominic,16.496612465922492
times,16.496547659919994
produce,16.494563913544663
chinese,16.49273060807699
maps,16.49084837241928
observed,16.490143099237034
compact,16.490064263811945
submitted,16.489406913316564
promoted,16.489406913316564
plains,16.48544731871542
celebrated,16.484883160762475
studied,16.484584406137667
shooting,16.483399230264695
helped,16.48335582881828
influenced,16.482085948269173
contribute,16.481354950707924
housed,16.481274960424756
arranged,16.481243200859627
aged,16.480379912146912
annexed,16.48002827332308
nhs,16.479471605573078
hinduism,16.479471605573078
trinity,16.479471605573078
imam,16.479471605573078
arbor,16.479471605573078
magnus,16.479471605573078
ace,16.479471605573078
geological,16.478689286065794
brown,16.478381237732656
assassinated,16.478330193980412
eat,16.47765414817851
vary,16.477536340161578
presidential,16.47699911356047
blocked,16.475881443187788
borrowed,16.475881443187788
earn,16.474578837881907
subscribe,16.474066927418022
surround,16.474066927418022
featured,16.472687232572873
threatened,16.472043238779655
female,16.471534892022916
croatian,16.470610556883088
approved,16.47008464365579
refused,16.469765778954446
conferencing,16.466749926143855
own,16.465904192926992
proto,16.465591276404734
confined,16.46516575373643
justified,16.46516575373643
concerned,16.464057572230942
saw,16.46152632214316
raised,16.46147969428066
good,16.461475180994512
psychological,16.46055995822562
evolutionary,16.46055995822562
protested,16.459584932522386
stayed,16.459584932522386
destroyed,16.45833006543282
digital,16.4572188999919
tested,16.456473263815077
gymnastics,16.455499600318333
awarded,16.453930033880216
lama,16.45254961975606
victor,16.45254961975606
muawiyah,16.45254961975606
chronicle,16.45254961975606
piedmont,16.45254961975606
2nd,16.4517110705357
si,16.450935765106912
buddhist,16.45064013986821
nigerian,16.45064013986821
flew,16.449566956402187
redesigned,16.449283670783302
attracted,16.449283670783302
discussed,16.449283670783302
lakes,16.448354457388923
cool,16.447701269990166
senior,16.44675768082032
attended,16.446210503148027
connect,16.44572963167792
consisted,16.445355490407024
operated,16.445144499821087
academic,16.441885043566028
constitutional,16.441885043566028
male,16.441483901769928
fox,16.441457757413374
burned,16.441434114275612
follow,16.441249276292496
cleaning,16.440801183388732
grand,16.440614289871185
immigrated,16.438670562583184
arose,16.438670562583184
structural,16.437882128625237
preaspirated,16.437587457713214
install,16.437201794116692
upstream,16.43515917605765
regional,16.434257920142638
northwestern,16.43369930588686
established,16.433450243632564
occurred,16.43339856785444
reach,16.43246774778237
urban,16.431121557262312
disallowed,16.429779676548268
anti,16.428916582065142
montevideo,16.428687312485113
directory,16.428687312485113
fahrenheit,16.428687312485113
oleg,16.428687312485113
distinguished,16.428257327171423
net,16.427979419823256
sacred,16.42713603861348
mayan,16.42713603861348
rhythmic,16.42713603861348
blind,16.42713603861348
informed,16.424824661258295
adapted,16.424824661258295
projected,16.42336886651169
addressed,16.42336886651169
intellectual,16.422644644646375
protestant,16.4219025657696
planned,16.42157843626515
insisted,16.420143956572446
impose,16.419008107744254
copied,16.418273732954994
realized,16.418273732954994
appealed,16.418273732954994
assimilated,16.418273732954994
ninth,16.416759040858352
pure,16.416759040858352
corporate,16.416759040858352
wear,16.41504157088515
smooth,16.41422257675188
lebanese,16.413335468172647
abandoned,16.412911752675505
originated,16.411653849938226
preceded,16.411653849938226
puritan,16.41123563379903
completed,16.41068765179158
outlawed,16.41068765179158
unveiled,16.41068765179158
premier,16.41028152259036
online,16.409829931188614
absolute,16.409207917816648
taught,16.40833106357735
criminal,16.408269775764193
arrived,16.407583634145926
miss,16.407479563618512
drake,16.407377392885657
approve,16.406720173541476
listening,16.406471130949587
happened,16.40631631186644
undergo,16.40622426491357
solar,16.40481698552319
data,16.403973319666918
seemed,16.40362365733488
islamic,16.402628727885602
renewed,16.402078765045875
murdered,16.401301832210272
rated,16.401301832210272
emerge,16.400989664007593
slavs,16.40082865139882
iranian,16.400637160974785
translated,16.399151286772668
bilingual,16.397040600252
cooperative,16.397040600252
finite,16.397040600252
fled,16.396016896049595
easy,16.394943117170598
victorias,16.394931982073096
loyal,16.394874934957922
graphic,16.39083355710655
held,16.390607348923492
hispanic,16.389980631429314
factbook,16.389916382326305
cubist,16.388220181170404
methodist,16.388220181170404
mockingbird,16.388220181170404
aa,16.388220181170404
harmed,16.388044291473467
issued,16.387871201090555
tuvaluan,16.387200406469933
kinect,16.387200406469933
slim,16.387200406469933
finnic,16.387200406469933
sclaveni,16.387200406469933
resulted,16.387054129468
restricted,16.385950588519883
compose,16.384861932089823
incorporate,16.384454093678677
confused,16.38340247316187
sumerian,16.383092850114018
grecian,16.383092850114018
discontinued,16.381684221532524
pay,16.38086787756314
bell,16.378114129686054
declare,16.375053281160007
enlightenment,16.37422758982847
compiled,16.373801083573557
rendered,16.373801083573557
surrounded,16.373801083573557
maintained,16.373801083573557
attained,16.373801083573557
lit,16.373801083573557
resolved,16.373801083573557
risen,16.373801083573557
regulated,16.373801083573557
specified,16.37119973079406
testament,16.370896336760545
jupiter,16.370896336760545
adopt,16.370323849116573
wet,16.370131338074582
geographic,16.369809442259545
binary,16.369809442259545
willing,16.369809442259545
tertiary,16.369809442259545
frédéric,16.3689663404383
meet,16.368509990580012
swaziland,16.368147889071174
digimon,16.36795912150163
introduced,16.36715031488196
homo,16.36601896611683
ganondorf,16.36601896611683
landed,16.36328938205546
authored,16.36328938205546
basic,16.363230182212085
gladstone,16.362839220743464
ancient,16.361299952561392
progressive,16.361299952561392
terra,16.361080584092445
rus,16.35894931100431
commercial,16.35883830444639
expire,16.358098326678718
nuclear,16.356886263729617
complain,16.356829443630584
drew,16.356757161804595
varied,16.356130439815637
turning,16.355179812374395
athletics,16.355166020481125
c.,16.35514750656807
lancaster,16.35514750656807
destiny,16.35514750656807
mongol,16.35514750656807
mohammad,16.35514750656807
participated,16.352227840659896
examine,16.351694723464494
constructed,16.35019220317942
lift,16.349890052279797
accepted,16.34855775597317
low,16.348540266867197
def,16.347200740260973
vedic,16.347200740260973
multi,16.34703751281213
granted,16.34662999633611
overseas,16.34520060832168
marxist,16.34505497868858
peaceful,16.34505497868858
build,16.344232482778473
handle,16.343744350067215
grouped,16.343591471099767
reflected,16.343591471099767
pass,16.342150864800303
reduced,16.341101937857
earl,16.34076232979944
hp,16.34076232979944
got,16.340313313415145
survive,16.34019025159111
dedicated,16.339845861581352
disputed,16.33868293733764
classical,16.338478962904755
guinea,16.338033010306486
recognize,16.3377972757653
spent,16.336672217059032
kpa,16.335803260928518
affected,16.33467405138034
heights,16.334226453594006
organic,16.33350314387882
masters,16.333375769137177
covered,16.333184183666344
unaspirated,16.3326274228896
slated,16.331871272883994
straight,16.330573260319536
thai,16.330361691623033
mentioned,16.329734785459124
absent,16.328828999042397
chose,16.32829430218852
cultural,16.328073449433514
eliminated,16.32736908588263
captured,16.32417222840509
ntsc,16.323580077903564
johnny,16.323580077903564
descartes,16.322945108442234
wanted,16.322571198569428
normal,16.322453380422107
virtual,16.322453380422107
cellular,16.322453380422107
technological,16.322453380422107
gulf,16.321367438260854
turkish,16.319383921775632
ihdi,16.318575447155524
overcome,16.317306287217306
manufactured,16.317251956808025
locate,16.315507294284867
cooperate,16.315507294284867
lithuania,16.315413286455545
pearl,16.315413286455545
aryan,16.315197123327454
liberia,16.31386095263876
final,16.31379262295721
cater,16.312623005948442
prompted,16.31248617975116
appoint,16.311987352655134
cited,16.31185476347366
miniature,16.31107340860538
economic,16.310933724513482
equal,16.31048477528865
da,16.309689057371084
promote,16.308945908428107
sang,16.308859747107537
disappear,16.306411966084042
died,16.306049988040026
japanese,16.30554132839303
deployed,16.305320614078347
evacuated,16.305320614078347
saved,16.305320614078347
displayed,16.305320614078347
gather,16.305154749176268
woods,16.304658125213024
homer,16.304181282956044
become,16.304052548489146
come,16.303284856243266
sold,16.30207913619184
operational,16.3017332032352
romantic,16.3017332032352
presented,16.301508874613017
christmas,16.30146228040974
fujiwara,16.30146228040974
manchu,16.30146228040974
borrow,16.300533723506938
recover,16.300533723506938
colonial,16.30007015105119
asian,16.29891296469662
customs,16.29791843543229
owned,16.29583524530301
distribute,16.295663520351248
fail,16.295597975390624
had,16.294714975628917
21st,16.294519467460916
wrong,16.294519467460916
clark,16.29376636312657
macs,16.293107288756968
sing,16.29219679090899
flat,16.292037315672125
puerto,16.291978369887744
interact,16.290879235358243
paid,16.290722902384317
neighboring,16.290682176606033
hi,16.288958319375475
protect,16.28851666682965
louis,16.288406309408824
primary,16.28819062878232
atlantic,16.28763758671465
un,16.287357892052448
carnival,16.287232760099396
austrian,16.2863568498475
philosophical,16.2863568498475
lancashire,16.284079998897774
max,16.284079998897774
rhine,16.284079998897774
broad,16.282727731191166
teach,16.280745599183525
haredi,16.280715526654177
raleigh,16.279558248388447
cork,16.279485845647294
hastings,16.278643302943948
mughal,16.277522016413794
kant,16.277522016413794
appeared,16.276880572826627
labs,16.276827708153256
guilds,16.276827708153256
heard,16.2752031208336
uphold,16.27515330467323
assess,16.27515330467323
gregorian,16.273690379583854
decorated,16.27366076855511
displaced,16.27366076855511
traded,16.27366076855511
wide,16.273251704933767
removed,16.272135282428856
utilize,16.270486036291004
mined,16.27024561333249
din,16.26900901295254
included,16.26854455127097
built,16.267606991514832
carved,16.267275103769233
maria,16.26659926847463
seventh,16.265057928425296
artistic,16.265057928425296
thuringian,16.265057928425296
minor,16.263202909266326
originate,16.2610757931188
recognized,16.25792870285217
carolinas,16.257759992951904
scientific,16.25765664502347
wise,16.25555996523338
needed,16.25545120371619
thin,16.254603056890442
videoconferencing,16.251899906228793
symbolic,16.250930738360108
domestic,16.250497933373943
regulate,16.249787034473485
rocky,16.248373090413214
filled,16.248182369599512
recorded,16.247719997702582
united,16.24735691383609
spoleto,16.244174667496992
delayed,16.24362794128439
blamed,16.24362794128439
enforced,16.24362794128439
scrapped,16.24362794128439
secured,16.24362794128439
fell,16.242190694363106
unstressed,16.242088920120494
refer,16.241279653679207
lutheran,16.24005587804599
easter,16.24005587804599
9th,16.23811694347064
maximum,16.23811694347064
personal,16.23780631159844
ip,16.237642849973508
literary,16.236860925993213
altered,16.236474853804054
obtained,16.23533404676008
hostile,16.233585430610994
monetary,16.233585430610994
parisian,16.233585430610994
unnecessary,16.233585430610994
bare,16.233585430610994
forbes,16.233335668128547
negotiate,16.232344721622454
consume,16.232344721622454
buddha,16.231404766618464
laborers,16.230360296699335
produced,16.230104884557253
commit,16.229414652525335
ignored,16.229194922117408
explored,16.229194922117408
clear,16.22866954740135
selected,16.2286377452837
bc,16.227824011639235
media,16.227767234891058
represented,16.22748831556234
integral,16.22603448810765
15th,16.22603448810765
billboard,16.225500656089572
high,16.225374315667068
visual,16.22405975448035
architectural,16.2235583559546
late,16.223301841876605
funded,16.220715354010032
liszt,16.220338283754263
perform,16.21987640181114
tigers,16.219440214795185
airlines,16.218786010677086
charters,16.21659620036585
musical,16.216074764220686
quoted,16.215135899525933
inhabited,16.215135899525933
compete,16.21476515030449
analyze,16.213597972174636
went,16.213474666566153
applied,16.213161134442245
neptune,16.212665493687794
z,16.21197392355125
bad,16.211434522930553
emperors,16.210991532230715
enhance,16.210431383717335
authorize,16.210431383717335
viewed,16.208243094863676
targeted,16.20724458187478
legislative,16.206260384704336
administrative,16.206260384704336
nonprofit,16.206260384704336
charitable,16.206260384704336
suburban,16.206260384704336
mandatory,16.206260384704336
syrian,16.206260384704336
sent,16.204830249236167
ali,16.204727038428274
ottoman,16.203883188533936
composed,16.200899067950253
commons,16.200413996520645
crtc,16.200387317479688
benedictine,16.200387317479688
bermuda,16.197336960198992
dead,16.196308243397574
attach,16.19612466773956
modified,16.195830640933412
exported,16.195398634704336
hard,16.194444524432797
xxiii,16.191582397009842
damaged,16.190209333763754
exclusive,16.189950492591908
modern,16.189950492591908
god,16.189782584418356
engage,16.188353121793305
appointed,16.188094537299666
labeled,16.188094537299666
amended,16.188094537299666
delivered,16.188094537299666
finalized,16.188094537299666
palermo,16.18758157494431
supreme,16.187153577658087
due,16.186083445224927
spoke,16.18283232866183
empty,16.182295251708688
yiddish,16.182295251708688
rational,16.182295251708688
species,16.182023161404345
aids,16.181256819274857
sdtv,16.180077767233435
eliminate,16.179515871426783
forbid,16.178525523554
barracks,16.17733535334022
private,16.17669824170627
saxon,16.17655399140339
disney,16.176524694741797
think,16.17504192309553
arsenal,16.17424813625948
caf,16.173169878378566
took,16.17297795068602
samoan,16.17245015732696
mathematical,16.171379675419807
ac,16.170794838543774
hdi,16.16991705683416
extreme,16.168980000592118
single,16.168964868016314
beijing,16.16856829258538
denmark,16.168073833502724
social,16.16751919028878
wounded,16.166775863671795
external,16.166160512365686
voiced,16.166002698503988
subordinate,16.165830978759537
overhead,16.165830978759537
inaccurate,16.16369146943907
exact,16.16369146943907
princess,16.16292854423733
suspended,16.162414031823634
enjoy,16.16228274673155
itunes,16.16211732095538
happy,16.161091003587785
hydraulic,16.161091003587785
phonological,16.161091003587785
added,16.160415746025393
remove,16.159363665862777
et,16.159160836450845
indigenous,16.157494330766713
placed,16.15619625003794
identified,16.153395937442856
threaten,16.151770669045465
offered,16.15132062154037
christianity,16.150245011839566
sharing,16.150072172986636
debated,16.15005673374559
counted,16.15005673374559
eic,16.149797555167208
manage,16.149779930851246
explore,16.149779930851246
enforce,16.147225173279868
feel,16.145762798026116
sicily,16.1447463850804
midway,16.144296772533615
inferior,16.142184068986815
victorian,16.142184068986815
sit,16.142034898224438
ku,16.140853027182498
la,16.13937191638366
nicknamed,16.138007287822187
transferred,16.138007287822187
sunk,16.138007287822187
drafted,16.138007287822187
combined,16.137995154687847
georgian,16.1377718090835
alsace,16.13674532922018
serve,16.134024691794806
enacted,16.13369998911536
strict,16.13347510691869
prevent,16.132856667097347
publish,16.132770638834618
quran,16.13212827250209
permitted,16.132094798684918
collected,16.132094798684918
java,16.131676656207482
classified,16.131573196844077
treat,16.12999540359907
nato,16.128575540362306
nazi,16.128575540362306
restore,16.12715449571895
supposed,16.126938682151025
pronounced,16.126409056186382
settle,16.125942119570738
ceremonial,16.125210100473577
avian,16.125210100473577
constantinople,16.124446403368328
found,16.123362830738095
wrote,16.119845414177167
became,16.119374663673593
occur,16.119216260612674
heavy,16.117354876741516
speak,16.116330050730124
dell,16.116027864668
overturned,16.114791307122974
last,16.114586536909467
12th,16.11433839010115
began,16.113466822704627
4th,16.112946398151294
pacific,16.111749349493042
czech,16.110942983470167
idol,16.110671819629797
bern,16.11015035497692
liberian,16.109878727952054
neoclassical,16.109878727952054
false,16.109878727952054
nineteenth,16.109878727952054
rican,16.109878727952054
exist,16.109745068537755
mali,16.108762991110265
extant,16.106174319809845
narrow,16.106174319809845
indoor,16.106174319809845
fill,16.10511865198076
extend,16.104268271535478
xbox,16.103879857258683
unite,16.10382960113455
alternate,16.102852412644065
sahara,16.102758129677227
attract,16.102707026520857
exiled,16.101400541484274
celebrate,16.101120269116738
early,16.09806873814303
sell,16.098050224223723
remember,16.097823278977717
fighting,16.096850320455943
achieved,16.09662730048352
encourage,16.096518986006814
predominant,16.09649360579901
ruling,16.096418501655805
physiological,16.095955629492174
alive,16.095955629492174
valens,16.095877495054165
samoa,16.095835814912583
expand,16.094775386761185
fa,16.094489347137685
nasser,16.093202385579676
phased,16.09268788295207
minted,16.09268788295207
indicate,16.090801489567664
tell,16.09021217712032
magnetic,16.08946101837103
was,16.08849128068768
did,16.086806483948944
hired,16.086566602615665
snes,16.08639035065012
governors,16.085870565690005
congress,16.08511079336397
banned,16.084911668007845
twilight,16.084066638216832
brazilian,16.083249571991786
robbins,16.082947949470707
marshalls,16.082809433726233
governed,16.08203032290335
provinces,16.081394780421004
helena,16.08107570077221
whitehead,16.08051208434894
financial,16.07925660204717
accords,16.078905483881293
cunha,16.078905483881293
solid,16.07730255939322
moderate,16.077158002167877
electromagnetic,16.077158002167877
comcast,16.076706704192024
headquartered,16.075756860644717
madonna,16.073824074403273
playstation,16.072638269531435
regain,16.071785394991192
modeled,16.07162387197444
shaped,16.07162387197444
utilized,16.07162387197444
trained,16.07162387197444
automatic,16.071602890646037
iraqi,16.071602890646037
aware,16.071602890646037
residential,16.071602890646037
prehistoric,16.071602890646037
collective,16.071602890646037
suffer,16.070792871841725
decide,16.069074221030206
mandolins,16.066636405708113
spiritual,16.06626923377151
effective,16.066134939686368
beyoncé,16.06176223798948
distinctive,16.060884389687256
valuable,16.060884389687256
resolve,16.059365473298428
allow,16.057613098088105
instrumental,16.05751302110105
7th,16.05751302110105
sanskrit,16.055111110701375
published,16.054344561613597
make,16.05398402672327
critical,16.05338773270138
legitimate,16.053242653220444
spectre,16.053090474874892
define,16.052700879256573
distributed,16.051531205720778
triggered,16.051531205720778
tuvalu,16.050624208570294
netherlands,16.049606865460557
natural,16.049473789029324
ming,16.04908212271928
catalan,16.048758654045884
hyderabad,16.04629709075817
strings,16.046290635137666
farms,16.046290635137666
expected,16.045038453974623
extra,16.044075958258777
haven,16.043629874654318
tibet,16.04274888070921
ultimate,16.041808549850643
coastal,16.041808549850643
logical,16.041808549850643
kanye,16.040800809953016
first,16.040387058892936
nanjing,16.038791300261284
executed,16.038644354949547
israel,16.03795367493687
schwarzenegger,16.037749239284853
chopin,16.035135979382833
apple,16.03413094381239
corporations,16.03400957022784
atomic,16.033278826145608
continuous,16.033278826145608
tropical,16.033161212001477
uranium-235,16.033161212001477
forgotten,16.03282352879988
oversee,16.029736483649227
oppose,16.028176793999332
killed,16.026809648956366
released,16.02602398629947
numerous,16.025326842351305
distinct,16.02424518643083
believe,16.02423866835896
uk,16.022486717108507
14th,16.02154886812882
short,16.02067854188735
filing,16.018612532235668
approximate,16.016036995173877
rural,16.014356092668308
find,16.014065153674586
mounted,16.01401204545678
cooled,16.01401204545678
artificial,16.01092945492281
trips,16.01015112821775
statistics,16.009786264108037
fake,16.0083810032032
continue,16.00740769617169
implemented,16.006903853718573
regular,16.006524493513282
secondary,16.004388935271212
10th,16.003665340895388
veterans,16.002886308902937
treated,16.002234145957004
common,16.001647248121728
see,16.001569314395233
frequent,16.00124409394181
get,15.999845760457006
mental,15.998233637989848
spoken,15.998132200458816
join,15.997366754392592
tied,15.99647307301532
implied,15.99647307301532
suppressed,15.99647307301532
understood,15.99647307301532
